chip_Id	Standard_Deviation	Probe	ds_id	Multi_Mapping	Sample_Type	Expression_Value	Sample_ID	LineGraphGroup	Day
5666194025_D	0.0	ILMN_1791759	6646	no	CD14 monocyte	10.1418185653	184_CD14	NULL	NULL
5666194025_E	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.34541625618	124_CD14	NULL	NULL
5666194025_F	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.48538021031	101_CD14	NULL	NULL
5666194025_G	0.0	ILMN_1791759	6646	no	CD14 monocyte	7.96508666974	136_CD14	NULL	NULL
5666194025_H	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.15256487282	113_CD14	NULL	NULL
5666194025_I	0.0	ILMN_1791759	6646	no	CD14 monocyte	7.89340482571	148_CD14	NULL	NULL
5666194025_J	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.21351241337	125_CD14	NULL	NULL
5666194025_K	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.33440723735	160_CD14	NULL	NULL
5666194025_L	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.83005639083	137_CD14	NULL	NULL
5666194026_A	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.83853809705	149_CD14	NULL	NULL
5666194026_B	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.04627073789	126_CD14	NULL	NULL
5666194026_C	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.76487946489	161_CD14	NULL	NULL
5666194026_D	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.26293246273	138_CD14	NULL	NULL
5666194026_E	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.06941312587	173_CD14	NULL	NULL
5666194026_F	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.21566077322	150_CD14	NULL	NULL
5666194026_G	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.73037541235	185_CD14	NULL	NULL
5666194026_H	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.8068891248	162_CD14	NULL	NULL
5666194026_I	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.62635746929	102_CD14	NULL	NULL
5666194026_J	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.32322747634	174_CD14	NULL	NULL
5666194026_K	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.17273542233	114_CD14	NULL	NULL
5666194026_L	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.80467889559	186_CD14	NULL	NULL
5666194027_A	0.0	ILMN_1791759	6646	no	CD14 monocyte	7.73041785844	103_CD14	NULL	NULL
5666194027_B	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.67353200702	175_CD14	NULL	NULL
5666194027_C	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.52455624133	115_CD14	NULL	NULL
5666194027_D	0.0	ILMN_1791759	6646	no	CD14 monocyte	7.22668802421	187_CD14	NULL	NULL
5666194027_E	0.0	ILMN_1791759	6646	no	CD14 monocyte	11.9215021527	127_CD14	NULL	NULL
5666194027_F	0.0	ILMN_1791759	6646	no	CD14 monocyte	7.87209401516	104_CD14	NULL	NULL
5666194027_G	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.40448258156	139_CD14	NULL	NULL
5666194027_H	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.4957864057	116_CD14	NULL	NULL
5666194027_I	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.72126776879	151_CD14	NULL	NULL
5666194027_J	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.31928075703	128_CD14	NULL	NULL
5666194027_K	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.84949208255	163_CD14	NULL	NULL
5666194027_L	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.29018832975	140_CD14	NULL	NULL
6747973056_A	0.0	ILMN_1791759	6646	no	IFN	14.8229583219	9_IFN	NULL	NULL
6747973056_B	0.0	ILMN_1791759	6646	no	LPS 24 hours	6.67060085774	75_LPS_24	NULL	NULL
6747973056_C	0.0	ILMN_1791759	6646	no	IFN	14.9326599733	92_IFN	NULL	NULL
6747973056_D	0.0	ILMN_1791759	6646	no	IFN	15.0660392577	235_IFN	NULL	NULL
6747973056_E	0.0	ILMN_1791759	6646	no	IFN	14.8296038075	73_IFN	NULL	NULL
6747973056_F	0.0	ILMN_1791759	6646	no	IFN	14.8802146645	218_IFN	NULL	NULL
6747973056_G	0.0	ILMN_1791759	6646	no	IFN	14.8166773284	65_IFN	NULL	NULL
6747973056_H	0.0	ILMN_1791759	6646	no	IFN	14.7864066928	146_IFN	NULL	NULL
6747973056_I	0.0	ILMN_1791759	6646	no	LPS 2 hours	14.8802146645	197_LPS_2	NULL	NULL
6747973056_J	0.0	ILMN_1791759	6646	no	LPS 2 hours	14.6097829171	152_LPS_2	NULL	NULL
6747973056_K	0.0	ILMN_1791759	6646	no	LPS 2 hours	14.7634938179	80_LPS_2	NULL	NULL
6747973056_L	0.0	ILMN_1791759	6646	no	LPS 24 hours	5.61720339782	185_LPS_24	NULL	NULL
6898368066_A	0.0	ILMN_1791759	6646	no	IFN	14.8505126523	126_IFN	NULL	NULL
6898368066_B	0.0	ILMN_1791759	6646	no	LPS 2 hours	14.9050659111	191_LPS_2	NULL	NULL
6898368066_C	0.0	ILMN_1791759	6646	no	LPS 2 hours	14.3752953312	156_LPS_2	NULL	NULL
6898368066_D	0.0	ILMN_1791759	6646	no	LPS 24 hours	12.7011861393	224_LPS_24	NULL	NULL
6898368066_E	0.0	ILMN_1791759	6646	no	IFN	14.9326599733	257_IFN	NULL	NULL
6898368066_F	0.0	ILMN_1791759	6646	no	LPS 2 hours	11.1404680959	146_LPS_2	NULL	NULL
6898368066_G	0.0	ILMN_1791759	6646	no	LPS 24 hours	3.51225965346	204_LPS_24	NULL	NULL
6898368066_H	0.0	ILMN_1791759	6646	no	IFN	14.8505126523	118_IFN	NULL	NULL
6898368066_I	0.0	ILMN_1791759	6646	no	LPS 2 hours	13.8831901415	204_LPS_2	NULL	NULL
6898368066_J	0.0	ILMN_1791759	6646	no	LPS 2 hours	13.3280810841	198_LPS_2	NULL	NULL
6898368066_K	0.0	ILMN_1791759	6646	no	IFN	14.8880889671	173_IFN	NULL	NULL
6898368066_L	0.0	ILMN_1791759	6646	no	IFN	14.9536545304	187_IFN	NULL	NULL
6898368069_A	0.0	ILMN_1791759	6646	no	LPS 2 hours	14.2825682832	183_LPS_2	NULL	NULL
6898368069_B	0.0	ILMN_1791759	6646	no	IFN	14.7165412772	265_IFN	NULL	NULL
6898368069_C	0.0	ILMN_1791759	6646	no	IFN	14.6364625244	211_IFN	NULL	NULL
6898368069_D	0.0	ILMN_1791759	6646	no	LPS 24 hours	13.0083319643	71_LPS_24	NULL	NULL
6898368069_E	0.0	ILMN_1791759	6646	no	IFN	14.5920105986	7_IFN	NULL	NULL
6898368069_F	0.0	ILMN_1791759	6646	no	IFN	14.6635049248	96_IFN	NULL	NULL
6898368069_G	0.0	ILMN_1791759	6646	no	LPS 24 hours	4.07143426642	227_LPS_24	NULL	NULL
6898368069_H	0.0	ILMN_1791759	6646	no	LPS 2 hours	14.8105307918	223_LPS_2	NULL	NULL
6898368069_I	0.0	ILMN_1791759	6646	no	LPS 24 hours	9.34067380241	130_LPS_24	NULL	NULL
6898368069_J	0.0	ILMN_1791759	6646	no	LPS 24 hours	10.1678117213	73_LPS_24	NULL	NULL
6898368069_K	0.0	ILMN_1791759	6646	no	LPS 2 hours	13.7113835913	88_LPS_2	NULL	NULL
6898368069_L	0.0	ILMN_1791759	6646	no	LPS 24 hours	8.58835055468	169_LPS_24	NULL	NULL
6898368080_A	0.0	ILMN_1791759	6646	no	LPS 2 hours	13.8536826377	196_LPS_2	NULL	NULL
6898368080_B	0.0	ILMN_1791759	6646	no	IFN	14.7318033391	264_IFN	NULL	NULL
6898368080_C	0.0	ILMN_1791759	6646	no	LPS 2 hours	14.0995947128	140_LPS_2	NULL	NULL
6898368080_D	0.0	ILMN_1791759	6646	no	IFN	14.9536545304	266_IFN	NULL	NULL
6898368080_E	0.0	ILMN_1791759	6646	no	IFN	14.9653634716	115_IFN	NULL	NULL
6898368080_F	0.0	ILMN_1791759	6646	no	LPS 2 hours	13.5563396366	254_LPS_2	NULL	NULL
6898368080_G	0.0	ILMN_1791759	6646	no	LPS 2 hours	14.2736140028	265_LPS_2	NULL	NULL
6898368080_H	0.0	ILMN_1791759	6646	no	IFN	15.0660392577	233_IFN	NULL	NULL
6898368080_I	0.0	ILMN_1791759	6646	no	LPS 24 hours	7.95446128077	96_LPS_24	NULL	NULL
6898368080_J	0.0	ILMN_1791759	6646	no	LPS 2 hours	14.3884571927	266_LPS_2	NULL	NULL
6898368080_K	0.0	ILMN_1791759	6646	no	IFN	14.8880889671	191_IFN	NULL	NULL
6898368080_L	0.0	ILMN_1791759	6646	no	IFN	14.8296038075	12_IFN	NULL	NULL
6898368082_A	0.0	ILMN_1791759	6646	no	LPS 24 hours	3.74108004217	255_LPS_24	NULL	NULL
6898368082_B	0.0	ILMN_1791759	6646	no	IFN	14.9050659111	87_IFN	NULL	NULL
6898368082_C	0.0	ILMN_1791759	6646	no	LPS 24 hours	8.00113139589	228_LPS_24	NULL	NULL
6898368082_D	0.0	ILMN_1791759	6646	no	LPS 2 hours	14.1538513519	81_LPS_2	NULL	NULL
6898368082_E	0.0	ILMN_1791759	6646	no	IFN	14.843365585	231_IFN	NULL	NULL
6898368082_G	0.0	ILMN_1791759	6646	no	IFN	14.9050659111	190_IFN	NULL	NULL
6898368082_H	0.0	ILMN_1791759	6646	no	LPS 24 hours	10.1133698749	87_LPS_24	NULL	NULL
6898368082_J	0.0	ILMN_1791759	6646	no	LPS 2 hours	12.7834238987	276_LPS_2	NULL	NULL
6898368082_K	0.0	ILMN_1791759	6646	no	IFN	14.8880889671	269_IFN	NULL	NULL
6898368082_L	0.0	ILMN_1791759	6646	no	LPS 2 hours	14.8044411567	179_LPS_2	NULL	NULL
6898376045_A	0.0	ILMN_1791759	6646	no	LPS 24 hours	6.02860073879	269_LPS_24	NULL	NULL
6898376045_B	0.0	ILMN_1791759	6646	no	LPS 2 hours	14.1879902975	216_LPS_2	NULL	NULL
6898376045_C	0.0	ILMN_1791759	6646	no	LPS 24 hours	7.67439911779	196_LPS_24	NULL	NULL
6898376045_D	0.0	ILMN_1791759	6646	no	IFN	14.943039326	263_IFN	NULL	NULL
6898376045_E	0.0	ILMN_1791759	6646	no	IFN	14.7474077148	98_IFN	NULL	NULL
6898376045_F	0.0	ILMN_1791759	6646	no	IFN	14.9653634716	246_IFN	NULL	NULL
6898376045_G	0.0	ILMN_1791759	6646	no	LPS 24 hours	3.88865925412	286_LPS_24	NULL	NULL
6898376045_H	0.0	ILMN_1791759	6646	no	IFN	14.843365585	91_IFN	NULL	NULL
6898376045_I	0.0	ILMN_1791759	6646	no	LPS 24 hours	8.18933910731	97_LPS_24	NULL	NULL
6898376045_J	0.0	ILMN_1791759	6646	no	IFN	14.843365585	236_IFN	NULL	NULL
6898376045_K	0.0	ILMN_1791759	6646	no	LPS 24 hours	8.44169490396	235_LPS_24	NULL	NULL
6898376045_L	0.0	ILMN_1791759	6646	no	LPS 24 hours	9.19984997709	147_LPS_24	NULL	NULL
6898376057_A	0.0	ILMN_1791759	6646	no	LPS 24 hours	10.9137053147	98_LPS_24	NULL	NULL
6898376057_B	0.0	ILMN_1791759	6646	no	LPS 24 hours	2.99188143946	114_LPS_24	NULL	NULL
6898376057_C	0.0	ILMN_1791759	6646	no	LPS 24 hours	6.23032256817	173_LPS_24	NULL	NULL
6898376057_D	0.0	ILMN_1791759	6646	no	LPS 24 hours	10.9037368278	65_LPS_24	NULL	NULL
6898376057_E	0.0	ILMN_1791759	6646	no	IFN	14.9227971267	85_IFN	NULL	NULL
6898376057_F	0.0	ILMN_1791759	6646	no	LPS 2 hours	13.8462170943	130_LPS_2	NULL	NULL
6898376057_G	0.0	ILMN_1791759	6646	no	IFN	14.9050659111	15_IFN	NULL	NULL
6898376057_H	0.0	ILMN_1791759	6646	no	IFN	14.9227971267	224_IFN	NULL	NULL
6898376057_I	0.0	ILMN_1791759	6646	no	LPS 24 hours	7.65655181476	219_LPS_24	NULL	NULL
6898376057_K	0.0	ILMN_1791759	6646	no	IFN	15.0470440328	238_IFN	NULL	NULL
6898376057_L	0.0	ILMN_1791759	6646	no	IFN	14.8727366232	166_IFN	NULL	NULL
6898376059_A	0.0	ILMN_1791759	6646	no	IFN	15.0161279528	267_IFN	NULL	NULL
6898376059_B	0.0	ILMN_1791759	6646	no	IFN	15.0470440328	275_IFN	NULL	NULL
6898376059_C	0.0	ILMN_1791759	6646	no	LPS 24 hours	10.1849412828	188_LPS_24	NULL	NULL
6898376059_D	0.0	ILMN_1791759	6646	no	LPS 2 hours	14.7689849436	119_LPS_2	NULL	NULL
6898376059_E	0.0	ILMN_1791759	6646	no	IFN	14.9536545304	107_IFN	NULL	NULL
6898376059_G	0.0	ILMN_1791759	6646	no	LPS 24 hours	6.3489400933	94_LPS_24	NULL	NULL
6898376059_H	0.0	ILMN_1791759	6646	no	LPS 24 hours	3.18002923682	199_LPS_24	NULL	NULL
6898376059_I	0.0	ILMN_1791759	6646	no	LPS 24 hours	5.58754663039	100_LPS_24	NULL	NULL
6898376059_J	0.0	ILMN_1791759	6646	no	untreated 24 hours	4.8514868169	264_UT_24	NULL	NULL
6898376059_K	0.0	ILMN_1791759	6646	no	IFN	14.8363146706	144_IFN	NULL	NULL
6898376059_L	0.0	ILMN_1791759	6646	no	IFN	14.9050659111	150_IFN	NULL	NULL
6898376063_A	0.0	ILMN_1791759	6646	no	LPS 24 hours	13.4674462082	101_LPS_24	NULL	NULL
6898376063_B	0.0	ILMN_1791759	6646	no	LPS 2 hours	13.4484544672	172_LPS_2	NULL	NULL
6898376063_C	0.0	ILMN_1791759	6646	no	IFN	14.943039326	103_IFN	NULL	NULL
6898376063_D	0.0	ILMN_1791759	6646	no	untreated 24 hours	5.47776786453	273_UT_24	NULL	NULL
6898376063_E	0.0	ILMN_1791759	6646	no	IFN	14.7689849436	101_IFN	NULL	NULL
6898376063_F	0.0	ILMN_1791759	6646	no	LPS 24 hours	6.92907108197	157_LPS_24	NULL	NULL
6898376063_G	0.0	ILMN_1791759	6646	no	untreated 24 hours	5.13569905158	168_UT_24	NULL	NULL
6898376063_H	0.0	ILMN_1791759	6646	no	LPS 24 hours	9.80804044986	175_LPS_24	NULL	NULL
6898376063_I	0.0	ILMN_1791759	6646	no	LPS 2 hours	14.9894641951	205_LPS_2	NULL	NULL
6898376063_J	0.0	ILMN_1791759	6646	no	LPS 24 hours	4.15870537835	239_LPS_24	NULL	NULL
6898376063_K	0.0	ILMN_1791759	6646	no	IFN	14.7115126259	89_IFN	NULL	NULL
6898376063_L	0.0	ILMN_1791759	6646	no	LPS 2 hours	13.5529852386	61_LPS_2	NULL	NULL
6898376067_A	0.0	ILMN_1791759	6646	no	IFN	14.6821653089	229_IFN	NULL	NULL
6898376067_B	0.0	ILMN_1791759	6646	no	IFN	14.6821653089	220_IFN	NULL	NULL
6898376067_D	0.0	ILMN_1791759	6646	no	IFN	14.8505126523	237_IFN	NULL	NULL
6898376067_E	0.0	ILMN_1791759	6646	no	untreated 24 hours	5.47776786453	284_UT_24	NULL	NULL
6898376067_F	0.0	ILMN_1791759	6646	no	IFN	15.205764954	274_IFN	NULL	NULL
6898376067_G	0.0	ILMN_1791759	6646	no	IFN	14.5878497448	273_IFN	NULL	NULL
6898376067_H	0.0	ILMN_1791759	6646	no	LPS 24 hours	14.517768918	63_LPS_24	NULL	NULL
6898376067_I	0.0	ILMN_1791759	6646	no	LPS 24 hours	11.7088717446	102_LPS_24	NULL	NULL
6898376067_J	0.0	ILMN_1791759	6646	no	IFN	14.7421786551	208_IFN	NULL	NULL
6898376067_L	0.0	ILMN_1791759	6646	no	untreated 24 hours	10.1026321952	288_UT_24	NULL	NULL
6898376078_A	0.0	ILMN_1791759	6646	no	LPS 24 hours	6.25461610394	104_LPS_24	NULL	NULL
6898376078_B	0.0	ILMN_1791759	6646	no	IFN	14.8166773284	228_IFN	NULL	NULL
6898376078_C	0.0	ILMN_1791759	6646	no	untreated 24 hours	6.50081189387	274_UT_24	NULL	NULL
6898376078_D	0.0	ILMN_1791759	6646	no	LPS 24 hours	4.50983643646	155_LPS_24	NULL	NULL
6898376078_E	0.0	ILMN_1791759	6646	no	LPS 2 hours	14.6409194062	11_LPS_2	NULL	NULL
6898376078_F	0.0	ILMN_1791759	6646	no	IFN	14.8727366232	66_IFN	NULL	NULL
6898376078_G	0.0	ILMN_1791759	6646	no	IFN	14.8044411567	219_IFN	NULL	NULL
6898376078_H	0.0	ILMN_1791759	6646	no	IFN	14.8505126523	58_IFN	NULL	NULL
6898376078_I	0.0	ILMN_1791759	6646	no	IFN	14.5834219926	169_IFN	NULL	NULL
6898376078_J	0.0	ILMN_1791759	6646	no	IFN	14.7421786551	200_IFN	NULL	NULL
6898376078_K	0.0	ILMN_1791759	6646	no	IFN	14.7065318053	137_IFN	NULL	NULL
6898376078_L	0.0	ILMN_1791759	6646	no	IFN	14.7804945747	287_IFN	NULL	NULL
6898376081_A	0.0	ILMN_1791759	6646	no	LPS 2 hours	14.6321046953	225_LPS_2	NULL	NULL
6898376081_B	0.0	ILMN_1791759	6646	no	IFN	14.8166773284	147_IFN	NULL	NULL
6898376081_C	0.0	ILMN_1791759	6646	no	LPS 2 hours	14.4775075945	232_LPS_2	NULL	NULL
6898376081_D	0.0	ILMN_1791759	6646	no	IFN	14.7984314918	5_IFN	NULL	NULL
6898376081_E	0.0	ILMN_1791759	6646	no	LPS 24 hours	12.7054499535	64_LPS_24	NULL	NULL
6898376081_F	0.0	ILMN_1791759	6646	no	IFN	14.9326599733	225_IFN	NULL	NULL
6898376081_G	0.0	ILMN_1791759	6646	no	LPS 2 hours	14.7165412772	74_LPS_2	NULL	NULL
6898376081_H	0.0	ILMN_1791759	6646	no	LPS 24 hours	8.70277392007	237_LPS_24	NULL	NULL
6898376081_I	0.0	ILMN_1791759	6646	no	LPS 24 hours	4.40438312698	262_LPS_24	NULL	NULL
6898376081_J	0.0	ILMN_1791759	6646	no	IFN	14.8727366232	214_IFN	NULL	NULL
6898376081_K	0.0	ILMN_1791759	6646	no	IFN	15.0161279528	172_IFN	NULL	NULL
6898376081_L	0.0	ILMN_1791759	6646	no	LPS 2 hours	13.8610708586	128_LPS_2	NULL	NULL
6898376089_A	0.0	ILMN_1791759	6646	no	LPS 24 hours	9.93251564885	205_LPS_24	NULL	NULL
6898376089_B	0.0	ILMN_1791759	6646	no	IFN	14.9894641951	112_IFN	NULL	NULL
6898376089_C	0.0	ILMN_1791759	6646	no	IFN	14.943039326	203_IFN	NULL	NULL
6898376089_D	0.0	ILMN_1791759	6646	no	LPS 24 hours	13.5327214522	60_LPS_24	NULL	NULL
6898376089_E	0.0	ILMN_1791759	6646	no	IFN	14.9050659111	250_IFN	NULL	NULL
6898376089_F	0.0	ILMN_1791759	6646	no	LPS 24 hours	4.22341691928	84_LPS_24	NULL	NULL
6898376089_G	0.0	ILMN_1791759	6646	no	LPS 2 hours	14.6187260449	158_LPS_2	NULL	NULL
6898376089_H	0.0	ILMN_1791759	6646	no	LPS 2 hours	13.7925325828	270_LPS_2	NULL	NULL
6898376089_I	0.0	ILMN_1791759	6646	no	LPS 2 hours	14.5307153787	243_LPS_2	NULL	NULL
6898376089_J	0.0	ILMN_1791759	6646	no	LPS 2 hours	14.7689849436	246_LPS_2	NULL	NULL
6898376089_K	0.0	ILMN_1791759	6646	no	IFN	14.843365585	234_IFN	NULL	NULL
6898376089_L	0.0	ILMN_1791759	6646	no	IFN	14.8964988872	153_IFN	NULL	NULL
6898376090_A	0.0	ILMN_1791759	6646	no	LPS 24 hours	10.6725463612	195_LPS_24	NULL	NULL
6898376090_B	0.0	ILMN_1791759	6646	no	LPS 24 hours	7.74900805328	88_LPS_24	NULL	NULL
6898376090_C	0.0	ILMN_1791759	6646	no	LPS 2 hours	12.7547699086	168_LPS_2	NULL	NULL
6898376090_D	0.0	ILMN_1791759	6646	no	IFN	14.8505126523	79_IFN	NULL	NULL
6898376090_E	0.0	ILMN_1791759	6646	no	IFN	14.8880889671	283_IFN	NULL	NULL
6898376090_F	0.0	ILMN_1791759	6646	no	IFN	14.9050659111	253_IFN	NULL	NULL
6898376090_G	0.0	ILMN_1791759	6646	no	IFN	14.9227971267	133_IFN	NULL	NULL
6898376090_H	0.0	ILMN_1791759	6646	no	LPS 2 hours	13.3953964057	151_LPS_2	NULL	NULL
6898376090_I	0.0	ILMN_1791759	6646	no	LPS 24 hours	5.05064326788	105_LPS_24	NULL	NULL
6898376090_J	0.0	ILMN_1791759	6646	no	LPS 24 hours	8.47978178049	201_LPS_24	NULL	NULL
6898376090_K	0.0	ILMN_1791759	6646	no	IFN	14.9770999298	83_IFN	NULL	NULL
6898376090_L	0.0	ILMN_1791759	6646	no	LPS 2 hours	14.8505126523	159_LPS_2	NULL	NULL
6898376095_A	0.0	ILMN_1791759	6646	no	LPS 24 hours	3.63720295372	106_LPS_24	NULL	NULL
6898376095_B	0.0	ILMN_1791759	6646	no	IFN	14.7747160055	282_IFN	NULL	NULL
6898376095_C	0.0	ILMN_1791759	6646	no	LPS 2 hours	13.8424926127	220_LPS_2	NULL	NULL
6898376095_D	0.0	ILMN_1791759	6646	no	LPS 2 hours	14.5482800837	219_LPS_2	NULL	NULL
6898376095_E	0.0	ILMN_1791759	6646	no	IFN	14.8964988872	175_IFN	NULL	NULL
6898376095_F	0.0	ILMN_1791759	6646	no	LPS 24 hours	4.18487659413	192_LPS_24	NULL	NULL
6898376095_G	0.0	ILMN_1791759	6646	no	IFN	14.9140139633	189_IFN	NULL	NULL
6898376095_H	0.0	ILMN_1791759	6646	no	LPS 24 hours	3.58754514404	226_LPS_24	NULL	NULL
6898376095_I	0.0	ILMN_1791759	6646	no	IFN	14.792426396	245_IFN	NULL	NULL
6898376095_J	0.0	ILMN_1791759	6646	no	LPS 2 hours	14.752782592	112_LPS_2	NULL	NULL
6898376095_K	0.0	ILMN_1791759	6646	no	LPS 2 hours	14.4866129655	238_LPS_2	NULL	NULL
6898376095_L	0.0	ILMN_1791759	6646	no	LPS 24 hours	10.3896459987	266_LPS_24	NULL	NULL
6898376096_A	0.0	ILMN_1791759	6646	no	IFN	14.843365585	177_IFN	NULL	NULL
6898376096_B	0.0	ILMN_1791759	6646	no	LPS 24 hours	8.36940968297	203_LPS_24	NULL	NULL
6898376096_C	0.0	ILMN_1791759	6646	no	LPS 2 hours	13.3191576295	221_LPS_2	NULL	NULL
6898376096_D	0.0	ILMN_1791759	6646	no	IFN	14.9227971267	212_IFN	NULL	NULL
6898376096_E	0.0	ILMN_1791759	6646	no	IFN	14.843365585	281_IFN	NULL	NULL
6898376096_F	0.0	ILMN_1791759	6646	no	LPS 2 hours	14.5001416845	278_LPS_2	NULL	NULL
6898376096_G	0.0	ILMN_1791759	6646	no	LPS 24 hours	5.01859906323	200_LPS_24	NULL	NULL
6898376096_H	0.0	ILMN_1791759	6646	no	IFN	14.8802146645	2_IFN	NULL	NULL
6898376096_I	0.0	ILMN_1791759	6646	no	LPS 24 hours	9.91490492786	108_LPS_24	NULL	NULL
6898376096_J	0.0	ILMN_1791759	6646	no	IFN	14.8964988872	255_IFN	NULL	NULL
6898376096_K	0.0	ILMN_1791759	6646	no	IFN	14.8044411567	135_IFN	NULL	NULL
6898376096_L	0.0	ILMN_1791759	6646	no	IFN	14.9050659111	157_IFN	NULL	NULL
6991010002_A	0.0	ILMN_1791759	6646	no	LPS 24 hours	6.70945172122	110_LPS_24	NULL	NULL
6991010002_B	0.0	ILMN_1791759	6646	no	IFN	14.8727366232	183_IFN	NULL	NULL
6991010002_C	0.0	ILMN_1791759	6646	no	LPS 2 hours	13.736079746	3_LPS_2	NULL	NULL
6991010002_D	0.0	ILMN_1791759	6646	no	LPS 2 hours	14.6142444893	235_LPS_2	NULL	NULL
6991010002_E	0.0	ILMN_1791759	6646	no	IFN	14.7016545519	223_IFN	NULL	NULL
6991010002_F	0.0	ILMN_1791759	6646	no	LPS 2 hours	14.7864066928	233_LPS_2	NULL	NULL
6991010002_G	0.0	ILMN_1791759	6646	no	LPS 24 hours	7.57188497121	268_LPS_24	NULL	NULL
6991010002_H	0.0	ILMN_1791759	6646	no	IFN	15.0161279528	243_IFN	NULL	NULL
6991010002_I	0.0	ILMN_1791759	6646	no	LPS 24 hours	10.1678117213	163_LPS_24	NULL	NULL
6991010002_J	0.0	ILMN_1791759	6646	no	LPS 2 hours	13.9202384134	209_LPS_2	NULL	NULL
6991010002_K	0.0	ILMN_1791759	6646	no	LPS 24 hours	8.77884230122	252_LPS_24	NULL	NULL
6991010002_L	0.0	ILMN_1791759	6646	no	IFN	14.9770999298	186_IFN	NULL	NULL
6991010010_A	0.0	ILMN_1791759	6646	no	LPS 2 hours	14.5264082969	137_LPS_2	NULL	NULL
6991010010_B	0.0	ILMN_1791759	6646	no	LPS 24 hours	11.614277834	193_LPS_24	NULL	NULL
6991010010_C	0.0	ILMN_1791759	6646	no	untreated 24 hours	8.49219647079	180_UT_24	NULL	NULL
6991010010_D	0.0	ILMN_1791759	6646	no	IFN	14.9227971267	251_IFN	NULL	NULL
6991010010_E	0.0	ILMN_1791759	6646	no	LPS 2 hours	14.2303343666	116_LPS_2	NULL	NULL
6991010010_F	0.0	ILMN_1791759	6646	no	IFN	14.9653634716	176_IFN	NULL	NULL
6991010010_G	0.0	ILMN_1791759	6646	no	LPS 24 hours	11.9685344489	62_LPS_24	NULL	NULL
6991010010_H	0.0	ILMN_1791759	6646	no	LPS 2 hours	14.8044411567	9_LPS_2	NULL	NULL
6991010010_I	0.0	ILMN_1791759	6646	no	LPS 24 hours	9.62321311807	111_LPS_24	NULL	NULL
6991010010_J	0.0	ILMN_1791759	6646	no	LPS 2 hours	13.736079746	226_LPS_2	NULL	NULL
6991010010_K	0.0	ILMN_1791759	6646	no	IFN	14.8727366232	111_IFN	NULL	NULL
6991010030_A	0.0	ILMN_1791759	6646	no	LPS 24 hours	5.48584988663	112_LPS_24	NULL	NULL
6991010030_B	0.0	ILMN_1791759	6646	no	LPS 24 hours	12.3790814997	58_LPS_24	NULL	NULL
6991010030_C	0.0	ILMN_1791759	6646	no	LPS 24 hours	3.31117558999	177_LPS_24	NULL	NULL
6991010030_D	0.0	ILMN_1791759	6646	no	LPS 2 hours	14.1923752141	106_LPS_2	NULL	NULL
6991010030_E	0.0	ILMN_1791759	6646	no	LPS 24 hours	6.05943994298	259_LPS_24	NULL	NULL
6991010030_F	0.0	ILMN_1791759	6646	no	LPS 2 hours	14.3000017228	218_LPS_2	NULL	NULL
6991010030_G	0.0	ILMN_1791759	6646	no	LPS 24 hours	10.4585132803	179_LPS_24	NULL	NULL
6991010030_H	0.0	ILMN_1791759	6646	no	LPS 24 hours	3.71265698276	181_LPS_24	NULL	NULL
6991010030_I	0.0	ILMN_1791759	6646	no	LPS 24 hours	5.6780717615	154_LPS_24	NULL	NULL
6991010030_J	0.0	ILMN_1791759	6646	no	IFN	14.8363146706	242_IFN	NULL	NULL
6991010030_K	0.0	ILMN_1791759	6646	no	LPS 24 hours	3.98398428614	92_LPS_24	NULL	NULL
6991010030_L	0.0	ILMN_1791759	6646	no	LPS 24 hours	3.52465375763	214_LPS_24	NULL	NULL
6991010031_A	0.0	ILMN_1791759	6646	no	IFN	14.9140139633	288_IFN	NULL	NULL
6991010031_B	0.0	ILMN_1791759	6646	no	IFN	14.8105307918	171_IFN	NULL	NULL
6991010031_C	0.0	ILMN_1791759	6646	no	IFN	14.7474077148	117_IFN	NULL	NULL
